month,year,,average_temp
3,1978,NEVADA,40.2
3,1978,NEW HAMPSHIRE,19.5
3,1978,NEW JERSEY,29.4
3,1978,NEW MEXICO,40.8
3,1978,NEW YORK,19.8
3,1978,NORTH CAROLINA,40
3,1978,NORTH DAKOTA,14.8
3,1978,OHIO,24.2
3,1978,OKLAHOMA,38.1
3,1978,OREGON,40.3
3,1978,PENNSYLVANIA,24.6
3,1978,RHODE ISLAND,27.4
3,1978,SOUTH CAROLINA,45
3,1978,SOUTH DAKOTA,19.8
3,1978,TENNESSEE,37
3,1978,TEXAS,48.1
3,1978,UTAH,37.2
3,1978,VERMONT,16.8
3,1978,VIRGINIA,34.6
3,1978,WASHINGTON,38.6
3,1978,WEST VIRGINIA,29.4
3,1978,WISCONSIN,18
3,1978,WYOMING,26.3
4,1978,ALABAMA,57.6
4,1978,ARIZONA,54.4
4,1978,ARKANSAS,55
4,1978,CALIFORNIA,52
4,1978,COLORADO,41.1
4,1978,CONNECTICUT,38.6
4,1978,DELAWARE,45.7
4,1978,FLORIDA,65.8
4,1978,GEORGIA,58.5
4,1978,IDAHO,39.2
4,1978,ILLINOIS,43.2
4,1978,INDIANA,42.2
4,1978,IOWA,39.6
4,1978,KANSAS,48.6
4,1978,KENTUCKY,49
4,1978,LOUISIANA,61.2
4,1978,MAINE,29.6
4,1978,MARYLAND,45.5
4,1978,MASSACHUSETTS,37.1
4,1978,MICHIGAN,32.5
4,1978,MINNESOTA,32.7
4,1978,MISSISSIPPI,58
4,1978,MISSOURI,47.4
4,1978,MONTANA,36.2
4,1978,NEBRASKA,41.8
4,1978,NEVADA,44.7
4,1978,NEW HAMPSHIRE,32
4,1978,NEW JERSEY,42.6
4,1978,NEW MEXICO,49.8
4,1978,NEW YORK,33.4
4,1978,NORTH CAROLINA,52.7
4,1978,NORTH DAKOTA,33
4,1978,OHIO,41
4,1978,OKLAHOMA,54.8
4,1978,OREGON,43.1
4,1978,PENNSYLVANIA,38.8
4,1978,RHODE ISLAND,39
4,1978,SOUTH CAROLINA,57.3
4,1978,SOUTH DAKOTA,37
4,1978,TENNESSEE,52.3
4,1978,TEXAS,61.6
4,1978,UTAH,44
4,1978,VERMONT,30.2
4,1978,VIRGINIA,48
4,1978,WASHINGTON,43
4,1978,WEST VIRGINIA,44.8
4,1978,WISCONSIN,33.7
4,1978,WYOMING,36.8
5,1978,ALABAMA,66.9
5,1978,ARIZONA,60
5,1978,ARKANSAS,65.4
5,1978,CALIFORNIA,56.3
5,1978,COLORADO,47.4
5,1978,CONNECTICUT,50.6
5,1978,DELAWARE,56
5,1978,FLORIDA,72.9
5,1978,GEORGIA,67.2
5,1978,IDAHO,43.7
5,1978,ILLINOIS,56.8
5,1978,INDIANA,55.4
5,1978,IOWA,53.9
5,1978,KANSAS,58.9
5,1978,KENTUCKY,59.4
5,1978,LOUISIANA,70.8
5,1978,MAINE,44.9
5,1978,MARYLAND,56.1
5,1978,MASSACHUSETTS,49.6
5,1978,MICHIGAN,47.9
5,1978,MINNESOTA,49.2
5,1978,MISSISSIPPI,67.9
5,1978,MISSOURI,59.6
5,1978,MONTANA,45.4
5,1978,NEBRASKA,53.2
5,1978,NEVADA,48.8
5,1978,NEW HAMPSHIRE,46.5
5,1978,NEW JERSEY,53.3
5,1978,NEW MEXICO,56.6
5,1978,NEW YORK,47.8
5,1978,NORTH CAROLINA,61.6
5,1978,NORTH DAKOTA,49.3
5,1978,OHIO,54
5,1978,OKLAHOMA,64.9
5,1978,OREGON,45.5
5,1978,PENNSYLVANIA,51
5,1978,RHODE ISLAND,50.5
5,1978,SOUTH CAROLINA,66.2
5,1978,SOUTH DAKOTA,50.4
5,1978,TENNESSEE,62.2
5,1978,TEXAS,70.9
5,1978,UTAH,49
5,1978,VERMONT,46
5,1978,VIRGINIA,57.8
5,1978,WASHINGTON,47.3
5,1978,WEST VIRGINIA,55
5,1978,WISCONSIN,49
5,1978,WYOMING,43.5
6,1978,ALABAMA,74
6,1978,ARIZONA,70.2
6,1978,ARKANSAS,72.2
6,1978,CALIFORNIA,65
6,1978,COLORADO,56
6,1978,CONNECTICUT,60.7
6,1978,DELAWARE,65.5
6,1978,FLORIDA,78.2
6,1978,GEORGIA,74.2
6,1978,IDAHO,51.4
6,1978,ILLINOIS,66.4
6,1978,INDIANA,65.2
6,1978,IOWA,64.7
6,1978,KANSAS,68.1
6,1978,KENTUCKY,67.4
6,1978,LOUISIANA,77.3
6,1978,MAINE,56.9
6,1978,MARYLAND,65.4
6,1978,MASSACHUSETTS,60.3
6,1978,MICHIGAN,59.1
6,1978,MINNESOTA,60.6
6,1978,MISSISSIPPI,74.8
6,1978,MISSOURI,68
6,1978,MONTANA,53.9
6,1978,NEBRASKA,63.6
6,1978,NEVADA,58.2
6,1978,NEW HAMPSHIRE,58.2
6,1978,NEW JERSEY,63.1
6,1978,NEW MEXICO,65
6,1978,NEW YORK,59
6,1978,NORTH CAROLINA,68.9
6,1978,NORTH DAKOTA,60.2
6,1978,OHIO,63.9
6,1978,OKLAHOMA,72.2
6,1978,OREGON,53.2
6,1978,PENNSYLVANIA,60.8
6,1978,RHODE ISLAND,60.7
6,1978,SOUTH CAROLINA,73.1
6,1978,SOUTH DAKOTA,61.4
6,1978,TENNESSEE,69.4
6,1978,TEXAS,77.1
6,1978,UTAH,58.4
6,1978,VERMONT,58.2
6,1978,VIRGINIA,65.9
6,1978,WASHINGTON,54.9
6,1978,WEST VIRGINIA,63
6,1978,WISCONSIN,60
6,1978,WYOMING,51.9
7,1978,ALABAMA,79.4
7,1978,ARIZONA,78.4
7,1978,ARKANSAS,79.6
7,1978,CALIFORNIA,71.9
7,1978,COLORADO,65.4
7,1978,CONNECTICUT,67
7,1978,DELAWARE,72.2
7,1978,FLORIDA,80.8
7,1978,GEORGIA,79.1
7,1978,IDAHO,60.3
7,1978,ILLINOIS,73.6
7,1978,INDIANA,72.4
7,1978,IOWA,71.2
7,1978,KANSAS,77.8
7,1978,KENTUCKY,74.4
7,1978,LOUISIANA,81.6
7,1978,MAINE,62.8
7,1978,MARYLAND,71.8
7,1978,MASSACHUSETTS,66.6
7,1978,MICHIGAN,64.4
7,1978,MINNESOTA,65.6
7,1978,MISSISSIPPI,80.2
7,1978,MISSOURI,76
7,1978,MONTANA,61
7,1978,NEBRASKA,72
7,1978,NEVADA,67.6
7,1978,NEW HAMPSHIRE,64
7,1978,NEW JERSEY,70
7,1978,NEW MEXICO,72.6
7,1978,NEW YORK,65
7,1978,NORTH CAROLINA,74.8
7,1978,NORTH DAKOTA,65.4
7,1978,OHIO,70.6
7,1978,OKLAHOMA,81.4
7,1978,OREGON,61.4
7,1978,PENNSYLVANIA,66.8
7,1978,RHODE ISLAND,67.2
7,1978,SOUTH CAROLINA,78.6
7,1978,SOUTH DAKOTA,68.6
7,1978,TENNESSEE,75.9
7,1978,TEXAS,82.4
7,1978,UTAH,68.2
7,1978,VERMONT,63.4
7,1978,VIRGINIA,72
7,1978,WASHINGTON,62.4
7,1978,WEST VIRGINIA,69.2
7,1978,WISCONSIN,65.2
7,1978,WYOMING,61
8,1978,ALABAMA,80
8,1978,ARIZONA,79
8,1978,ARKANSAS,81.2
8,1978,CALIFORNIA,74.3
8,1978,COLORADO,66.4
8,1978,CONNECTICUT,69.4
8,1978,DELAWARE,75
8,1978,FLORIDA,81.1
8,1978,GEORGIA,79.6
8,1978,IDAHO,62.7
8,1978,ILLINOIS,74
8,1978,INDIANA,72.8
8,1978,IOWA,71.9
8,1978,KANSAS,79.2
8,1978,KENTUCKY,75.4
8,1978,LOUISIANA,82.4
8,1978,MAINE,64.8
8,1978,MARYLAND,74.6
8,1978,MASSACHUSETTS,68.7
8,1978,MICHIGAN,66.6
8,1978,MINNESOTA,67.4
8,1978,MISSISSIPPI,81
8,1978,MISSOURI,77.2
8,1978,MONTANA,62.8
8,1978,NEBRASKA,72.9
8,1978,NEVADA,70.5
8,1978,NEW HAMPSHIRE,65.7
8,1978,NEW JERSEY,72.8
8,1978,NEW MEXICO,72.4
8,1978,NEW YORK,67.4
8,1978,NORTH CAROLINA,76.6
8,1978,NORTH DAKOTA,67.6
8,1978,OHIO,71.6
8,1978,OKLAHOMA,83.4
8,1978,OREGON,64
8,1978,PENNSYLVANIA,69.4
8,1978,RHODE ISLAND,69.6
8,1978,SOUTH CAROLINA,79.8
8,1978,SOUTH DAKOTA,70.8
8,1978,TENNESSEE,77.1
8,1978,TEXAS,82.8
8,1978,UTAH,70.2
8,1978,VERMONT,64.9
8,1978,VIRGINIA,74.2
8,1978,WASHINGTON,63.6
8,1978,WEST VIRGINIA,71.6
8,1978,WISCONSIN,66.9
8,1978,WYOMING,62.7
9,1978,ALABAMA,78.1
9,1978,ARIZONA,74.4
9,1978,ARKANSAS,77.2
9,1978,CALIFORNIA,70.2
9,1978,COLORADO,61.3
9,1978,CONNECTICUT,64.4
9,1978,DELAWARE,71.7
9,1978,FLORIDA,80.4
9,1978,GEORGIA,77.6
9,1978,IDAHO,57.3
9,1978,ILLINOIS,71.6
9,1978,INDIANA,70.4
9,1978,IOWA,69.4
9,1978,KANSAS,74.8
9,1978,KENTUCKY,72.9
9,1978,LOUISIANA,79.9
9,1978,MAINE,57.6
9,1978,MARYLAND,71.8
9,1978,MASSACHUSETTS,63
9,1978,MICHIGAN,63.8
9,1978,MINNESOTA,64.2
9,1978,MISSISSIPPI,78.5
9,1978,MISSOURI,73.8
9,1978,MONTANA,58.7
9,1978,NEBRASKA,68.9
9,1978,NEVADA,64.1
9,1978,NEW HAMPSHIRE,59.2
9,1978,NEW JERSEY,68.7
9,1978,NEW MEXICO,66.9
9,1978,NEW YORK,62
9,1978,NORTH CAROLINA,74.4
9,1978,NORTH DAKOTA,64.3
9,1978,OHIO,69.6
9,1978,OKLAHOMA,78.9
9,1978,OREGON,59.2
9,1978,PENNSYLVANIA,66.4
9,1978,RHODE ISLAND,64.6
9,1978,SOUTH CAROLINA,77.4
9,1978,SOUTH DAKOTA,67.9
9,1978,TENNESSEE,74.6
9,1978,TEXAS,78.2
9,1978,UTAH,63.9
9,1978,VERMONT,58.2
9,1978,VIRGINIA,72.1
9,1978,WASHINGTON,58.8
9,1978,WEST VIRGINIA,69.8
9,1978,WISCONSIN,64.4
9,1978,WYOMING,57.6
10,1978,ALABAMA,69.6
10,1978,ARIZONA,68
10,1978,ARKANSAS,67.3
10,1978,CALIFORNIA,65.2
10,1978,COLORADO,53.2
10,1978,CONNECTICUT,54.2
10,1978,DELAWARE,61
10,1978,FLORIDA,76
10,1978,GEORGIA,69.9
10,1978,IDAHO,49.2
10,1978,ILLINOIS,61.2
10,1978,INDIANA,60
10,1978,IOWA,58.6
10,1978,KANSAS,64.4
10,1978,KENTUCKY,62.5
10,1978,LOUISIANA,72.2
10,1978,MAINE,47
10,1978,MARYLAND,60.9
10,1978,MASSACHUSETTS,52.8
10,1978,MICHIGAN,53.6
10,1978,MINNESOTA,53.6
10,1978,MISSISSIPPI,69.7
10,1978,MISSOURI,63.4
10,1978,MONTANA,50
10,1978,NEBRASKA,58.7
10,1978,NEVADA,56.6
10,1978,NEW HAMPSHIRE,48.7
10,1978,NEW JERSEY,58
10,1978,NEW MEXICO,59.5
10,1978,NEW YORK,51.2
10,1978,NORTH CAROLINA,64.7
10,1978,NORTH DAKOTA,53.3
10,1978,OHIO,59
10,1978,OKLAHOMA,69.4
10,1978,OREGON,52.6
10,1978,PENNSYLVANIA,55.4
10,1978,RHODE ISLAND,54.8
10,1978,SOUTH CAROLINA,68.5
10,1978,SOUTH DAKOTA,57
10,1978,TENNESSEE,64.3
10,1978,TEXAS,70.5
10,1978,UTAH,55.8
10,1978,VERMONT,47.8
10,1978,VIRGINIA,61.6
10,1978,WASHINGTON,51.4
10,1978,WEST VIRGINIA,59
10,1978,WISCONSIN,53.8
10,1978,WYOMING,49.2
11,1978,ALABAMA,60.7
11,1978,ARIZONA,56.9
11,1978,ARKANSAS,56.5
11,1978,CALIFORNIA,55.4
11,1978,COLORADO,41
11,1978,CONNECTICUT,45.1
11,1978,DELAWARE,51.6
11,1978,FLORIDA,70.4
11,1978,GEORGIA,61.6
11,1978,IDAHO,36.8
11,1978,ILLINOIS,47.8
11,1978,INDIANA,47.6
11,1978,IOWA,42.4
11,1978,KANSAS,49.2
11,1978,KENTUCKY,51.4
11,1978,LOUISIANA,64.2
11,1978,MAINE,36.6
11,1978,MARYLAND,50.6
11,1978,MASSACHUSETTS,43.8
11,1978,MICHIGAN,40.9
11,1978,MINNESOTA,35.7
11,1978,MISSISSIPPI,60.8
11,1978,MISSOURI,50.2
11,1978,MONTANA,33.3
11,1978,NEBRASKA,42.2
11,1978,NEVADA,45.4
11,1978,NEW HAMPSHIRE,38.8
11,1978,NEW JERSEY,49
11,1978,NEW MEXICO,49.6
11,1978,NEW YORK,41.3
11,1978,NORTH CAROLINA,55.6
11,1978,NORTH DAKOTA,33.3
11,1978,OHIO,46.5
11,1978,OKLAHOMA,55.8
11,1978,OREGON,41.7
11,1978,PENNSYLVANIA,44.6
11,1978,RHODE ISLAND,46.1
11,1978,SOUTH CAROLINA,60
11,1978,SOUTH DAKOTA,38.1
11,1978,TENNESSEE,54
11,1978,TEXAS,61
11,1978,UTAH,43.4
11,1978,VERMONT,38
11,1978,VIRGINIA,51.5
11,1978,WASHINGTON,39.7
11,1978,WEST VIRGINIA,48
11,1978,WISCONSIN,38.4
11,1978,WYOMING,34
12,1978,ALABAMA,52.9
12,1978,ARIZONA,43.4
12,1978,ARKANSAS,47.1
12,1978,CALIFORNIA,43.1
12,1978,COLORADO,26.2
12,1978,CONNECTICUT,35.8
12,1978,DELAWARE,43.4
12,1978,FLORIDA,65.4
12,1978,GEORGIA,54.1
12,1978,IDAHO,23
12,1978,ILLINOIS,36.2
12,1978,INDIANA,37.9
12,1978,IOWA,27.2
12,1978,KANSAS,35.8
12,1978,KENTUCKY,43.1
12,1978,LOUISIANA,56.5
12,1978,MAINE,24.8
12,1978,MARYLAND,42.4
12,1978,MASSACHUSETTS,34.3
12,1978,MICHIGAN,28.8
12,1978,MINNESOTA,16.6
12,1978,MISSISSIPPI,52.9
12,1978,MISSOURI,39.2
12,1978,MONTANA,17.3
12,1978,NEBRASKA,26
12,1978,NEVADA,31.4
12,1978,NEW HAMPSHIRE,27.7
12,1978,NEW JERSEY,40.4
12,1978,NEW MEXICO,37.6
12,1978,NEW YORK,31.2
12,1978,NORTH CAROLINA,48.4
12,1978,NORTH DAKOTA,14
12,1978,OHIO,37.5
12,1978,OKLAHOMA,43.4
12,1978,OREGON,30.2
12,1978,PENNSYLVANIA,35.6
12,1978,RHODE ISLAND,37.2
12,1978,SOUTH CAROLINA,52.7
12,1978,SOUTH DAKOTA,20.8
12,1978,TENNESSEE,46
12,1978,TEXAS,51
12,1978,UTAH,27.8
12,1978,VERMONT,27
12,1978,VIRGINIA,44
12,1978,WASHINGTON,28.8
12,1978,WEST VIRGINIA,40
12,1978,WISCONSIN,22.6
12,1978,WYOMING,17.5
1,1979,ALABAMA,42.2
1,1979,ARIZONA,37
1,1979,ARKANSAS,34.4
1,1979,CALIFORNIA,39.6
1,1979,COLORADO,16.6
1,1979,CONNECTICUT,29
1,1979,DELAWARE,36
1,1979,FLORIDA,58.2
1,1979,GEORGIA,44.7
1,1979,IDAHO,14.4
1,1979,ILLINOIS,20.9
1,1979,INDIANA,24.3
1,1979,IOWA,12
1,1979,KANSAS,22.4
1,1979,KENTUCKY,31.2
1,1979,LOUISIANA,46
1,1979,MAINE,17.8
1,1979,MARYLAND,34.4
1,1979,MASSACHUSETTS,27.6
1,1979,MICHIGAN,17.2
1,1979,MINNESOTA,1.8
1,1979,MISSISSIPPI,41.8
1,1979,MISSOURI,24.4
1,1979,MONTANA,7.4
1,1979,NEBRASKA,13.2
1,1979,NEVADA,25.6
1,1979,NEW HAMPSHIRE,20.4
1,1979,NEW JERSEY,33
1,1979,NEW MEXICO,30.3
1,1979,NEW YORK,22.4
1,1979,NORTH CAROLINA,40.2
1,1979,NORTH DAKOTA,1.2
1,1979,OHIO,26
1,1979,OKLAHOMA,30.6
1,1979,OREGON,24.6
1,1979,PENNSYLVANIA,26.4
1,1979,RHODE ISLAND,31.2
1,1979,SOUTH CAROLINA,44
1,1979,SOUTH DAKOTA,8
1,1979,TENNESSEE,34.5
1,1979,TEXAS,41.4
1,1979,UTAH,19.4
1,1979,VERMONT,19
1,1979,VIRGINIA,35.6
1,1979,WASHINGTON,22.3
1,1979,WEST VIRGINIA,30
1,1979,WISCONSIN,8.4
1,1979,WYOMING,7.8
2,1979,ALABAMA,40.7
2,1979,ARIZONA,39.4
2,1979,ARKANSAS,32
2,1979,CALIFORNIA,41.8
2,1979,COLORADO,20
2,1979,CONNECTICUT,22.6
2,1979,DELAWARE,28.4
2,1979,FLORIDA,55.4
2,1979,GEORGIA,42.8
2,1979,IDAHO,18.8
2,1979,ILLINOIS,15
2,1979,INDIANA,17.2
2,1979,IOWA,7.6
2,1979,KANSAS,19.8
2,1979,KENTUCKY,26.4
2,1979,LOUISIANA,44.5
2,1979,MAINE,13.7
2,1979,MARYLAND,27
2,1979,MASSACHUSETTS,21.7
2,1979,MICHIGAN,11.4
2,1979,MINNESOTA,-0.6
2,1979,MISSISSIPPI,40
2,1979,MISSOURI,19.7
2,1979,MONTANA,8.2
2,1979,NEBRASKA,12.6
2,1979,NEVADA,28.8
2,1979,NEW HAMPSHIRE,15.2
2,1979,NEW JERSEY,25.8
2,1979,NEW MEXICO,32.6
2,1979,NEW YORK,14.8
2,1979,NORTH CAROLINA,36.6
2,1979,NORTH DAKOTA,-2.8
2,1979,OHIO,18.9
2,1979,OKLAHOMA,28.4
2,1979,OREGON,27.9
2,1979,PENNSYLVANIA,19.4
2,1979,RHODE ISLAND,24.8
2,1979,SOUTH CAROLINA,41.6
2,1979,SOUTH DAKOTA,5.2
2,1979,TENNESSEE,31.4
2,1979,TEXAS,41.4
2,1979,UTAH,21.8
2,1979,VERMONT,12.3
2,1979,VIRGINIA,29.8
2,1979,WASHINGTON,25
2,1979,WEST VIRGINIA,24.6
2,1979,WISCONSIN,5.4
2,1979,WYOMING,12.3
3,1979,ALABAMA,49.7
3,1979,ARIZONA,45.1
3,1979,ARKANSAS,44.2
3,1979,CALIFORNIA,46.3
3,1979,COLORADO,29.6
3,1979,CONNECTICUT,28.8
3,1979,DELAWARE,34.8
3,1979,FLORIDA,59.6
3,1979,GEORGIA,50.4
3,1979,IDAHO,30
3,1979,ILLINOIS,28.4
3,1979,INDIANA,29.4
3,1979,IOWA,21.2
3,1979,KANSAS,34
3,1979,KENTUCKY,37.7
3,1979,LOUISIANA,53.5
3,1979,MAINE,21.5
3,1979,MARYLAND,34.4
3,1979,MASSACHUSETTS,27.9
3,1979,MICHIGAN,21.1
3,1979,MINNESOTA,12.8
3,1979,MISSISSIPPI,49.6
3,1979,MISSOURI,33.6
3,1979,MONTANA,22.2
3,1979,NEBRASKA,26.7
3,1979,NEVADA,36.4
3,1979,NEW HAMPSHIRE,22.8
3,1979,NEW JERSEY,32.3
3,1979,NEW MEXICO,39.4
3,1979,NEW YORK,23
3,1979,NORTH CAROLINA,43.2
3,1979,NORTH DAKOTA,9.8
3,1979,OHIO,29.8
3,1979,OKLAHOMA,41.5
3,1979,OREGON,37.3
3,1979,PENNSYLVANIA,27.9
3,1979,RHODE ISLAND,30
3,1979,SOUTH CAROLINA,48.7
3,1979,SOUTH DAKOTA,18.8
3,1979,TENNESSEE,41.6
3,1979,TEXAS,51.3
3,1979,UTAH,31
3,1979,VERMONT,20.6
3,1979,VIRGINIA,37.4
3,1979,WASHINGTON,36
3,1979,WEST VIRGINIA,33.6
3,1979,WISCONSIN,18
3,1979,WYOMING,25.3
4,1979,ALABAMA,59.7
4,1979,ARIZONA,52.2
4,1979,ARKANSAS,56.1
4,1979,CALIFORNIA,51.4
4,1979,COLORADO,38.4
4,1979,CONNECTICUT,42.8
4,1979,DELAWARE,48.7
4,1979,FLORIDA,67.2
4,1979,GEORGIA,60.2
4,1979,IDAHO,36.6
4,1979,ILLINOIS,44.3
4,1979,INDIANA,44.9
4,1979,IOWA,38.2
4,1979,KANSAS,48.2
4,1979,KENTUCKY,50.8
4,1979,LOUISIANA,63.2
4,1979,MAINE,36
4,1979,MARYLAND,48.5
4,1979,MASSACHUSETTS,41.5
4,1979,MICHIGAN,35.9
4,1979,MINNESOTA,29.8
4,1979,MISSISSIPPI,60.2
4,1979,MISSOURI,48.2
4,1979,MONTANA,33.8
4,1979,NEBRASKA,41.7
4,1979,NEVADA,43.1
4,1979,NEW HAMPSHIRE,37.7
4,1979,NEW JERSEY,46.3
4,1979,NEW MEXICO,47
4,1979,NEW YORK,38.8
4,1979,NORTH CAROLINA,54.8
4,1979,NORTH DAKOTA,27
4,1979,OHIO,45
4,1979,OKLAHOMA,54.2
4,1979,OREGON,42.1
4,1979,PENNSYLVANIA,42.8
4,1979,RHODE ISLAND,43.1
4,1979,SOUTH CAROLINA,59.2
4,1979,SOUTH DAKOTA,35.8
4,1979,TENNESSEE,53.6
4,1979,TEXAS,60.8
4,1979,UTAH,40.6
4,1979,VERMONT,37
4,1979,VIRGINIA,50.7
4,1979,WASHINGTON,42.6
4,1979,WEST VIRGINIA,47.1
4,1979,WISCONSIN,33.6
4,1979,WYOMING,34.8
5,1979,ALABAMA,66.6
5,1979,ARIZONA,60.2
5,1979,ARKANSAS,63.4
5,1979,CALIFORNIA,58
5,1979,COLORADO,46.5
5,1979,CONNECTICUT,52.8
5,1979,DELAWARE,57.6
5,1979,FLORIDA,72.9
5,1979,GEORGIA,67.1
5,1979,IDAHO,44.9
5,1979,ILLINOIS,55.2
5,1979,INDIANA,54.2
5,1979,IOWA,51.6
5,1979,KANSAS,57.1
5,1979,KENTUCKY,58.3
5,1979,LOUISIANA,69.4
5,1979,MAINE,46.3
5,1979,MARYLAND,57.2
5,1979,MASSACHUSETTS,51.6
5,1979,MICHIGAN,46.1
5,1979,MINNESOTA,43.2
5,1979,MISSISSIPPI,67
5,1979,MISSOURI,58
5,1979,MONTANA,43
5,1979,NEBRASKA,51.8
5,1979,NEVADA,51.2
5,1979,NEW HAMPSHIRE,48
5,1979,NEW JERSEY,55.4
5,1979,NEW MEXICO,54.8
5,1979,NEW YORK,49
5,1979,NORTH CAROLINA,62.2
5,1979,NORTH DAKOTA,40.8
5,1979,OHIO,53.6
5,1979,OKLAHOMA,62
5,1979,OREGON,47.8
5,1979,PENNSYLVANIA,51.6
5,1979,RHODE ISLAND,52.8
5,1979,SOUTH CAROLINA,66.2
5,1979,SOUTH DAKOTA,47.6
5,1979,TENNESSEE,61.1
5,1979,TEXAS,67.2
5,1979,UTAH,49.9
5,1979,VERMONT,47.8
5,1979,VIRGINIA,58.6
5,1979,WASHINGTON,48.8
5,1979,WEST VIRGINIA,55
5,1979,WISCONSIN,45.7
5,1979,WYOMING,43.2
6,1979,ALABAMA,72.4
6,1979,ARIZONA,69.1
6,1979,ARKANSAS,70.6
6,1979,CALIFORNIA,66
6,1979,COLORADO,55.3
6,1979,CONNECTICUT,62.1
6,1979,DELAWARE,65.5
6,1979,FLORIDA,76.8
6,1979,GEORGIA,72.5
6,1979,IDAHO,53.9
6,1979,ILLINOIS,66.6
6,1979,INDIANA,65.1
6,1979,IOWA,63.8
6,1979,KANSAS,67
6,1979,KENTUCKY,66.6
6,1979,LOUISIANA,75.2
6,1979,MAINE,56.9
6,1979,MARYLAND,65.2
6,1979,MASSACHUSETTS,61.2
6,1979,MICHIGAN,57.4
6,1979,MINNESOTA,56.3
6,1979,MISSISSIPPI,73.1
6,1979,MISSOURI,67.7
6,1979,MONTANA,53.9
6,1979,NEBRASKA,62
6,1979,NEVADA,60.6
6,1979,NEW HAMPSHIRE,58.4
6,1979,NEW JERSEY,63.8
6,1979,NEW MEXICO,62.6
6,1979,NEW YORK,59.1
6,1979,NORTH CAROLINA,67.7
6,1979,NORTH DAKOTA,55.9
6,1979,OHIO,63.6
6,1979,OKLAHOMA,70.6
6,1979,OREGON,55.3
6,1979,PENNSYLVANIA,60.6
6,1979,RHODE ISLAND,61.7
6,1979,SOUTH CAROLINA,71.4
6,1979,SOUTH DAKOTA,59.4
6,1979,TENNESSEE,68.3
6,1979,TEXAS,73.5
6,1979,UTAH,59.4
6,1979,VERMONT,58
6,1979,VIRGINIA,65
6,1979,WASHINGTON,55.9
6,1979,WEST VIRGINIA,62.5
6,1979,WISCONSIN,57.4
6,1979,WYOMING,52.6
7,1979,ALABAMA,77.1
7,1979,ARIZONA,76.9
7,1979,ARKANSAS,76.7
7,1979,CALIFORNIA,72
7,1979,COLORADO,63.8
7,1979,CONNECTICUT,68.2
7,1979,DELAWARE,70.6
7,1979,FLORIDA,80.6
7,1979,GEORGIA,76.6
7,1979,IDAHO,61.6
7,1979,ILLINOIS,72.8
7,1979,INDIANA,71.2
7,1979,IOWA,70.6
7,1979,KANSAS,75.2
7,1979,KENTUCKY,72.2
7,1979,LOUISIANA,80.2
7,1979,MAINE,64.2
7,1979,MARYLAND,70.4
7,1979,MASSACHUSETTS,67.6
7,1979,MICHIGAN,65
7,1979,MINNESOTA,65.8
7,1979,MISSISSIPPI,78.4
7,1979,MISSOURI,74
7,1979,MONTANA,62.6
7,1979,NEBRASKA,70.4
7,1979,NEVADA,68.4
7,1979,NEW HAMPSHIRE,65.2
7,1979,NEW JERSEY,69.4
7,1979,NEW MEXICO,69.8
7,1979,NEW YORK,65.6
7,1979,NORTH CAROLINA,72.3
7,1979,NORTH DAKOTA,66.6
7,1979,OHIO,69.4
7,1979,OKLAHOMA,78
7,1979,OREGON,62
7,1979,PENNSYLVANIA,66.6
7,1979,RHODE ISLAND,68
7,1979,SOUTH CAROLINA,75.8
7,1979,SOUTH DAKOTA,68.6
7,1979,TENNESSEE,73.6
7,1979,TEXAS,79.6
7,1979,UTAH,67.8
7,1979,VERMONT,64.4
7,1979,VIRGINIA,70
7,1979,WASHINGTON,62.1
7,1979,WEST VIRGINIA,67.6
7,1979,WISCONSIN,65.6
7,1979,WYOMING,61.7
8,1979,ALABAMA,78.7
8,1979,ARIZONA,77.6
8,1979,ARKANSAS,78.2
8,1979,CALIFORNIA,73.2
8,1979,COLORADO,65.6
8,1979,CONNECTICUT,70.4
8,1979,DELAWARE,74
8,1979,FLORIDA,81.6
8,1979,GEORGIA,78.6
8,1979,IDAHO,64.6
8,1979,ILLINOIS,73.1
8,1979,INDIANA,71.6
8,1979,IOWA,71.6
8,1979,KANSAS,76.6
8,1979,KENTUCKY,73.8
8,1979,LOUISIANA,81.4
8,1979,MAINE,64.6
8,1979,MARYLAND,73.2
8,1979,MASSACHUSETTS,69.6
8,1979,MICHIGAN,65.6
8,1979,MINNESOTA,66.4
8,1979,MISSISSIPPI,79.8
8,1979,MISSOURI,75.4
8,1979,MONTANA,65.2
8,1979,NEBRASKA,72
8,1979,NEVADA,70.2
8,1979,NEW HAMPSHIRE,66
8,1979,NEW JERSEY,72.6
8,1979,NEW MEXICO,70.9
8,1979,NEW YORK,67
8,1979,NORTH CAROLINA,75.3
8,1979,NORTH DAKOTA,67.3
8,1979,OHIO,70.2
8,1979,OKLAHOMA,79.8
8,1979,OREGON,64.6
8,1979,PENNSYLVANIA,68.6
8,1979,RHODE ISLAND,70.6
8,1979,SOUTH CAROLINA,78.6
8,1979,SOUTH DAKOTA,69.9
8,1979,TENNESSEE,75
8,1979,TEXAS,80.8
8,1979,UTAH,70
8,1979,VERMONT,65.3
8,1979,VIRGINIA,72.9
8,1979,WASHINGTON,65
8,1979,WEST VIRGINIA,69.7
8,1979,WISCONSIN,66.4
8,1979,WYOMING,64.2
9,1979,ALABAMA,75.5
9,1979,ARIZONA,75.4
